SKU,LOCATION,ON_HAND,AS_IS,MIN_STOCK,UNIT_COST
TEMP-SY,La Brea,2,2,0,63.50
TEMP-SY,Studio City,0,0,0,63.50
TEMP-SY,Warehouse,3,1,0,63.50
TEMPUR-ERGO-CK-1PC,Warehouse,0,0,0,1200.00
TEMPUR-ERGO-F,Warehouse,0,0,0,850.00
TEMPUR-ERGO-TXL,Warehouse,0,0,0,600.00
TEMPUR-UHB,Warehouse,1,0,0,22.00
TEMPURBOX-LP-F,Warehouse,0,0,0,195.00
TEMPURBOX-LP-Q,Koreatown,0,0,0,195.00
TEMPURBOX-LP-Q,Studio City,0,0,0,195.00
TEMPURBOX-LP-Q,Warehouse,2,0,0,195.00
TEMPURBOX-LP-SCK,Warehouse,0,0,0,135.00
TEMPURBOX-LP-SPLQ,Warehouse,0,0,0,125.00
TEMPURBOX-LP-T,Warehouse,0,0,0,135.00
TEMPURBOX-LP-TXL,Warehouse,3,1,0,135.00
TEMPURBOX-STD-F,Warehouse,0,0,0,195.00
TEMPURBOX-STD-Q,Koreatown,0,0,0,195.00
TEMPURBOX-STD-Q,West LA,2,2,0,195.00
TEMPURBOX-STD-Q,La Brea,1,1,0,195.00
TEMPURBOX-STD-Q,Studio City,5,5,0,195.00
TEMPURBOX-STD-Q,Warehouse,2,2,0,195.00
TEMPURBOX-STD-SCK,West LA,0,0,0,135.00
TEMPURBOX-STD-SCK,Warehouse,0,0,0,135.00
TEMPURBOX-STD-SPLQ,Warehouse,0,0,0,125.00
TEMPURBOX-STD-T,Warehouse,0,0,0,135.00
TEMPURBOX-STD-TXL,Koreatown,0,0,0,135.00
TEMPURBOX-STD-TXL,Warehouse,1,0,0,135.00
TEMPURBOX-ULP-F,Warehouse,0,0,0,195.00
TEMPURBOX-ULP-Q,Warehouse,0,0,0,195.00
TEMPURBOX-ULP-SCK,Warehouse,2,0,0,135.00
TEMPURBOX-ULP-T,Warehouse,0,0,0,135.00
TEMPURBOX-ULP-TXL,Warehouse,2,0,0,135.00
TPF40103,Koreatown,2,0,0,0.00
TPF40103,West LA,3,0,0,0.00
TPF40103,Warehouse,0,0,0,0.00
BASEINSTALL,Warehouse,0,0,0,20.00
CLEANBED,West LA,1,0,0,0.00
CLEANBED,Warehouse,0,0,0,0.00
FURNINSTALL,Warehouse,0,0,0,
FURNREMOVAL,Warehouse,0,0,0,
MATTRESS-FLR-CLEAN,Warehouse,0,0,0,
SERVICE01,Koreatown,0,0,0,0.00
SERVICE01,La Brea,0,0,0,0.00
SERVICE01,Warehouse,0,0,0,0.00
SHEETS,Warehouse,1,0,0,0.01
VDS-OUTSIDE-DELIVERY,Koreatown,0,0,0,
VDS-OUTSIDE-DELIVERY,West LA,0,0,0,
VDS-OUTSIDE-DELIVERY,La Brea,0,0,0,
VDS-OUTSIDE-DELIVERY,Studio City,0,0,0,
VDS-OUTSIDE-DELIVERY,Warehouse,0,0,0,
22773NIGHTSTAND,Warehouse,1,1,0,102.00
59852,West LA,4,0,0,59.00
59852,Studio City,4,0,0,59.00
STEEL-CHAIR,Studio City,2,2,0,0.00
8811G,Warehouse,0,0,0,29.50
8816G,Warehouse,0,0,0,29.50
CF38,Warehouse,0,0,0,18.00
CF38XL,Warehouse,0,0,0,19.00
CF53,Warehouse,0,0,0,21.00
CF60,Warehouse,0,0,0,23.00
CF72,Warehouse,0,0,0,19.00
CH38,Warehouse,0,0,0,22.00
CH38XL,La Brea,3,0,0,23.00
CH38XL,Warehouse,5,0,0,23.00
CH53,La Brea,0,0,0,25.00
CH53,Warehouse,0,0,0,25.00
CH60,Koreatown,0,0,0,27.00
CH60,West LA,0,0,0,27.00
CH60,La Brea,0,0,0,27.00
CH60,Warehouse,4,0,0,27.00
CH72,Koreatown,0,0,0,36.00
CH72,Warehouse,2,0,0,36.00
CH76,Koreatown,1,0,0,36.00
CH76,La Brea,2,0,0,36.00
CH76,Studio City,1,0,0,36.00
CH76,Warehouse,14,0,0,36.00
CN38,Warehouse,8,0,0,16.00
CN53,Warehouse,12,0,0,19.00
CN60,Koreatown,0,0,0,20.00
CN60,Studio City,0,0,0,20.00
CN60,Warehouse,14,0,0,20.00
CN72,Warehouse,12,0,0,26.00
CN76,Warehouse,0,0,0,26.00
CS38,La Brea,0,0,0,20.00
CS38,Warehouse,2,0,0,20.00
CS38XL,Warehouse,3,0,0,21.00
CS53,Koreatown,0,0,0,23.00
CS53,La Brea,0,0,0,23.00
CS53,Warehouse,4,0,0,23.00
CS60,La Brea,2,2,0,25.00
CS60,Warehouse,8,0,0,25.00
CS72,Koreatown,1,0,0,34.00
CS72,Warehouse,2,0,0,34.00
CS76,Koreatown,1,0,0,34.00
CS76,Warehouse,3,0,0,34.00
CT38,La Brea,2,0,0,13.00
CT38,Warehouse,12,0,0,13.00
CT38XL,Warehouse,7,0,0,14.00
CT53,Studio City,0,0,0,15.00
CT53,Warehouse,12,0,0,15.00
CT60,Koreatown,3,0,0,17.00
CT60,West LA,5,0,0,17.00
CT60,La Brea,2,0,0,17.00
CT60,Studio City,0,0,0,17.00
CT60,Warehouse,17,3,0,17.00
CT72,Warehouse,0,0,0,22.00
CT76,Koreatown,0,0,0,22.00
CT76,Studio City,3,0,0,22.00
CT76,Warehouse,22,0,0,22.00
K81,Warehouse,0,0,0,26.00
K81G,Koreatown,1,1,0,30.00
K81G,La Brea,3,0,0,30.00
K81G,Warehouse,6,0,0,30.00
K87,Warehouse,12,0,0,35.50
K87G,La Brea,3,1,0,40.00
K87G,Warehouse,9,4,0,40.00
K88,Warehouse,4,0,0,39.50
K88G,Warehouse,7,0,0,46.00
PM2416,Koreatown,0,0,0,8.00
PM2416,West LA,0,0,0,8.00
PM2416,La Brea,0,0,0,8.00
PM2416,Studio City,0,0,0,8.00
PM2416,Warehouse,0,0,0,8.00
PM2815,Koreatown,1,1,0,10.00
PM2815,West LA,4,1,0,10.00
PM2815,La Brea,3,2,0,10.00
PM2815,Studio City,4,3,0,10.00
PM2815,Warehouse,50,0,0,10.00
PMGR2,Koreatown,12,0,0,6.00
PMGR2,West LA,2,0,0,6.00
PMGR2,La Brea,8,0,0,6.00
PMGR2,Studio City,3,0,0,6.00
PMGR2,Warehouse,40,0,0,6.00
SOFA-M-Q,Warehouse,0,0,0,135.00
1644-280,Warehouse,0,0,0,548.44
1644-280B,Warehouse,0,0,0,385.12
1644-9100,Warehouse,0,0,0,498.78
I206-406,Warehouse,0,0,0,151.96
I206-407D,Warehouse,0,0,0,480.53
I206-415,Warehouse,0,0,0,547.78
I227-450,Koreatown,1,1,0,227.29
I227-450,Warehouse,0,0,0,227.29
I227-451N,La Brea,1,1,0,150.80
I227-451N,Warehouse,0,0,0,150.80
I227-471,Koreatown,1,1,0,158.55
I227-471,La Brea,1,1,0,158.55
I227-471,Warehouse,0,0,0,158.55
I227-472,Warehouse,0,0,0,79.34
I227-472D,Koreatown,1,1,0,227.29
I227-472D,La Brea,1,1,0,227.29
I227-472D,Warehouse,0,0,0,227.29
I227-473,Koreatown,1,1,0,207.34
I227-473,La Brea,1,1,0,207.34
I227-473,Warehouse,0,0,0,207.34
I227-474,Warehouse,0,0,0,279.06
I227-475,Warehouse,0,0,0,197.37
I227-476,Warehouse,0,0,0,125.02
I227-476D,Warehouse,0,0,0,278.41
I256-402,Koreatown,1,1,0,108.06
I256-402,Warehouse,0,0,0,108.06
I256-403,Koreatown,1,1,0,82.44
I256-403,Warehouse,0,0,0,82.44
I256-406,West LA,1,1,0,141.56
I256-406,Warehouse,0,0,0,141.56
I256-407,West LA,1,1,0,124.56
I256-407,Warehouse,0,0,0,124.56
I256-412,Koreatown,1,1,0,214.64
I256-412,Warehouse,0,0,0,214.64
I256-415,West LA,1,1,0,301.46
I256-415,Warehouse,0,0,0,301.46
I256-450,Koreatown,1,1,0,239.93
I256-450,West LA,1,1,0,239.93
I256-450,Warehouse,3,0,0,239.93
I256-451,Warehouse,0,0,0,197.75
I256-454,Warehouse,0,0,0,508.53
I256-469,West LA,1,1,0,687.77
I256-469,Warehouse,1,0,0,687.77
I262-407,Warehouse,0,0,0,297.95
I262-410,Warehouse,0,0,0,286.91
I262-415,Warehouse,0,0,0,616.86
I262-451,Warehouse,0,0,0,506.51
I262-453,Warehouse,0,0,0,858.52
I262-462,Warehouse,0,0,0,262.63
IML-402-GRY,Koreatown,1,1,0,72.39
IML-402-GRY,Warehouse,1,1,0,72.39
IML-403-GRY,Koreatown,1,1,0,83.23
IML-403-GRY,Warehouse,1,1,0,83.23
IML-406-GRY,Warehouse,1,1,0,119.00
IML-407-GRY,West LA,1,1,0,134.67
IML-407-GRY,Warehouse,0,0,0,134.67
IML-407D-GRY,Warehouse,0,0,0,318.00
IML-410-GRY,West LA,1,1,0,112.82
IML-410-GRY,Warehouse,0,0,0,112.82
IML-412-GRY,Koreatown,1,1,0,177.40
IML-412-GRY,Warehouse,1,1,0,177.40
IML-415-GRY,West LA,1,1,0,269.00
IML-415-GRY,Warehouse,0,0,0,269.00
IML-450-BRN,Warehouse,0,0,0,211.38
IML-450-GRY,Koreatown,1,1,0,219.00
IML-450-GRY,West LA,1,1,0,219.00
IML-450-GRY,Warehouse,0,0,0,219.00
IML-453-BRN,Warehouse,0,0,0,481.13
IML-453-GRY,Warehouse,0,0,0,482.15
IML-457-GRY,Koreatown,1,1,0,662.93
IML-457-GRY,West LA,1,1,0,662.93
IML-457-GRY,Warehouse,1,0,0,662.93
IML-474-BRN,Warehouse,0,0,0,472.82
IML-476-BRN,Warehouse,0,0,0,128.82
IML-477-BRN,Warehouse,0,0,0,198.77
MILLCREEK-STORAGE-EK,Warehouse,0,0,0,0.00
MILLCREEK-STORAGE-Q,Warehouse,0,0,0,0.00
MODERNLOFT-PANEL-Q,Warehouse,0,0,0,0.00
ZANE-PANEL-EK,Warehouse,0,0,0,0.00
ZANE-PANEL-Q,Warehouse,0,0,0,0.00
BT2000LP-CK,Warehouse,1,0,0,506.00
BT2000LP-FL,Warehouse,1,0,0,366.00
BT2000LP-KG,Warehouse,1,0,0,506.00
BT2000LP-QN,Koreatown,1,1,0,366.00
BT2000LP-QN,West LA,0,0,0,366.00
BT2000LP-QN,La Brea,1,1,0,366.00
BT2000LP-QN,Studio City,0,0,0,366.00
BT2000LP-QN,Warehouse,5,0,0,366.00
BT2000LP-TXL,Warehouse,0,0,0,300.00
BT3000LP-KG,Warehouse,1,0,0,617.00
BT3000LP-QN,Koreatown,1,1,0,475.00
BT3000LP-QN,West LA,0,0,0,475.00
BT3000LP-QN,La Brea,1,1,0,475.00
BT3000LP-QN,Studio City,0,0,0,475.00
BT3000LP-QN,Warehouse,2,0,0,475.00
BT6500-KG,Warehouse,1,0,0,776.00
BT6500-QN,Koreatown,1,1,0,600.00
BT6500-QN,West LA,0,0,0,600.00
BT6500-QN,La Brea,1,1,0,600.00
BT6500-QN,Studio City,0,0,0,600.00
BT6500-QN,Warehouse,2,0,0,600.00
BT6500-TXL,Warehouse,0,0,0,559.00
BT9000-QN,West LA,0,0,0,1080.00
BT9000-QN,La Brea,0,0,0,1080.00
BT9000-QN,Warehouse,0,0,0,1080.00
XPLAT-FL,Warehouse,2,0,0,140.40
XPLAT-QN,Koreatown,1,1,0,145.80
XPLAT-QN,West LA,1,1,0,145.80
XPLAT-QN,La Brea,1,1,0,145.80
XPLAT-QN,Studio City,1,1,0,145.80
XPLAT-QN,Warehouse,3,0,0,145.80
XPLAT-TW,Warehouse,1,0,0,118.80
6650-5/0,Warehouse,0,0,0,500.00
8245-3/3,Warehouse,0,0,0,70.00
8245-36X84,Warehouse,2,0,0,80.00
8245-3X,Koreatown,1,0,0,80.00
8245-3X,Warehouse,2,0,0,80.00
8245-4/6,Warehouse,0,0,0,90.00
8245-4XL,Warehouse,0,0,0,100.00
8245-5/0,West LA,2,2,0,100.00
8245-5/0,La Brea,0,0,0,100.00
8245-5/0,Warehouse,2,0,0,100.00
8245-QSB,Warehouse,0,0,0,80.00
8246-3/3,Warehouse,0,0,0,70.00
8246-30X80,Warehouse,0,0,0,60.00
8246-36X84,Warehouse,2,0,0,80.00
8246-3X,La Brea,0,0,0,80.00
8246-3X,Warehouse,0,0,0,80.00
8246-4/6,Koreatown,1,1,0,90.00
8246-4/6,Warehouse,1,0,0,90.00
8246-5/0,Koreatown,0,0,0,100.00
8246-5/0,West LA,1,1,0,100.00
8246-5/0,La Brea,2,2,0,100.00
8246-5/0,Warehouse,3,0,0,100.00
8546-27X75,Warehouse,0,0,0,80.00
8546-3/3,Koreatown,1,1,0,70.00
8546-3/3,West LA,1,1,0,70.00
8546-3/3,La Brea,2,1,0,70.00
8546-3/3,Warehouse,1,0,0,70.00
8546-36X84,Warehouse,0,0,0,80.00
8546-3X,Koreatown,0,0,0,80.00
8546-3X,West LA,0,0,0,80.00
8546-3X,Warehouse,3,1,0,80.00
8546-4/6,Koreatown,1,1,0,90.00
8546-4/6,West LA,1,1,0,90.00
8546-4/6,Warehouse,1,0,0,90.00
8546-4XL,Warehouse,2,0,0,100.00
8546-5/0,Koreatown,6,6,0,100.00
8546-5/0,West LA,2,2,0,100.00
8546-5/0,La Brea,2,2,0,100.00
8546-5/0,Studio City,2,2,0,100.00
8546-5/0,Warehouse,4,1,0,100.00
8546-SPCK,Warehouse,0,0,0,80.00
8678-5/0,Warehouse,0,0,0,149.00
B38678-5/0,La Brea,0,0,0,100.00
B38678-5/0,Warehouse,0,0,0,100.00
BBAUR13F36X84,Warehouse,0,0,0,395.00
BBAUR13F_FP-3980,Warehouse,0,0,0,385.00
BBAUR13F_FP-5475,Warehouse,0,0,0,455.00
BBAUR13F_FP-6080,Koreatown,1,1,0,500.00
BBAUR13F_FP-6080,West LA,0,0,0,500.00
BBAUR13F_FP-6080,La Brea,1,1,0,500.00
BBAUR13F_FP-6080,Studio City,0,0,0,500.00
BBAUR13F_FP-6080,Warehouse,4,0,0,500.00
BBAUR13F_FP-7680,Warehouse,0,0,0,640.00
BBAUR13M_FP-5475,Warehouse,0,0,0,455.00
BBAUR13M_FP-6080,Koreatown,1,1,0,500.00
BBAUR13M_FP-6080,West LA,0,0,0,500.00
BBAUR13M_FP-6080,La Brea,1,1,0,500.00
BBAUR13M_FP-6080,Studio City,1,1,0,500.00
BBAUR13M_FP-6080,Warehouse,1,0,0,500.00
BBAUR13M_FP-7680,Warehouse,1,0,0,640.00
BBAUR14M_FP-7680,Warehouse,1,0,0,705.00
BBS13F_FP-3975,Warehouse,0,0,0,280.00
BBS13F_FP-5475,Warehouse,1,0,0,360.00
BBS13F_FP-6080,Koreatown,1,1,0,385.00
BBS13F_FP-6080,West LA,1,1,0,385.00
BBS13F_FP-6080,La Brea,0,0,0,385.00
BBS13F_FP-6080,Studio City,0,0,0,385.00
BBS13F_FP-6080,Warehouse,5,0,0,385.00
BBS13F_FP-7680,Warehouse,2,0,0,500.00
BBS13M_FP-5475,Warehouse,1,0,0,360.00
BBS13M_FP-6080,Koreatown,1,1,0,385.00
BBS13M_FP-6080,West LA,1,1,0,385.00
BBS13M_FP-6080,La Brea,0,0,0,385.00
BBS13M_FP-6080,Studio City,0,0,0,385.00
BBS13M_FP-6080,Warehouse,3,0,0,385.00
BBS13M_FP-7680,Warehouse,0,0,0,500.00
RECYCLINGFEE,Koreatown,0,0,0,6.50
RECYCLINGFEE,West LA,0,0,0,6.50
RECYCLINGFEE,La Brea,0,0,0,6.50
RECYCLINGFEE,Studio City,0,0,0,6.50
RECYCLINGFEE,Warehouse,0,0,0,6.50
B-MTFND9-3684,Warehouse,0,0,0,66.00
PBN-AHBFND4-3684,Koreatown,0,0,0,155.00
PBN-AHBFND4-3684,Warehouse,1,0,0,155.00
SAM-18002-ET-CK,Studio City,0,0,0,1300.00
SAM-18002-ET-CK,Warehouse,0,0,0,1300.00
SAM-18002-ET-K,La Brea,0,0,0,1684.00
SAM-18002-ET-K,Studio City,0,0,0,1684.00
SAM-18002-ET-K,Warehouse,0,0,0,1684.00
SAM-18002-ET-Q,Koreatown,0,0,0,1070.00
SAM-18002-ET-Q,West LA,0,0,0,1070.00
SAM-18002-ET-Q,Warehouse,0,0,0,1070.00
SB-PER20-04-33XL,Warehouse,0,0,0,57.00
SB-PER20-04-66,Warehouse,0,0,0,114.00
SB-PER20-09-33XL,Warehouse,0,0,0,57.00
SB-PER24-33XL,Koreatown,0,0,0,57.00
SB-PER24-33XL,Warehouse,0,0,0,57.00
SB-SAR27-09-3300,Warehouse,0,0,0,40.00
SB-SAR2709-3300,Warehouse,0,0,0,49.00
SM-CAMBRFM-50,Warehouse,0,0,0,284.00
SM-CAMBRFM-66,Warehouse,0,0,0,382.00
SM-CAMBRFM-67,Warehouse,0,0,0,382.00
SM-CAMBRFPT-50,Warehouse,0,0,0,284.00
SM-CAMBRFPT-66,Warehouse,0,0,0,382.00
SM-CHRISTET-5000,Warehouse,0,0,0,314.58
SM-CHRISTET-6600,Warehouse,0,0,0,428.00
SM-CHRISTFM-4600,Warehouse,0,0,0,250.00
SM-CHRISTFM-5000,Warehouse,0,0,0,284.00
SM-CHRISTFM-6600,Warehouse,0,0,0,390.00
SM-CHRISTPL-5000,Warehouse,0,0,0,284.00
SM-CHRISTPL-6600,Warehouse,0,0,0,390.00
SM-CHRISTPL-6700,Warehouse,0,0,0,390.00
SM-CHRISTXF-5000,Warehouse,0,0,0,260.00
SM-CHRISTXF-6600,Warehouse,0,0,0,370.00
SM-CHRISTXF-6700,Warehouse,0,0,0,370.00
SM-CLINTONFM-33XL,Koreatown,0,0,0,129.15
SM-CLINTONFM-33XL,Warehouse,0,0,0,129.15
SM-DONNAET-4600,Warehouse,0,0,0,481.50
SM-DONNAET-5000,La Brea,0,0,0,517.88
SM-DONNAET-5000,Warehouse,0,0,0,517.88
SM-DONNAET-6600,Warehouse,0,0,0,678.38
SM-DONNAFM-5000,Warehouse,0,0,0,517.88
SM-DONNAFM-6600,Warehouse,0,0,0,678.38
SM-DONNAPL-5000,Warehouse,0,0,0,484.00
SM-DONNAPL-6600,Warehouse,0,0,0,634.00
SM-HERMOSAET-46,Warehouse,0,0,0,384.00
SM-HERMOSAET-50,Warehouse,0,0,0,434.00
SM-HERMOSAET-66,Warehouse,0,0,0,572.00
SM-HERMOSAET-67,Warehouse,0,0,0,572.00
SM-PISMOFM-33,Warehouse,0,0,0,237.00
SM-PISMOFM-46,Warehouse,0,0,0,304.00
SM-PISMOFM-50,Warehouse,0,0,0,334.00
SM-PISMOFM-66,Warehouse,0,0,0,452.00
SM-PISMOFM-67,Warehouse,0,0,0,452.00
SM-PISMOVPT-46,Warehouse,0,0,0,304.00
SM-PISMOVPT-50,Warehouse,0,0,0,334.00
SM-PISMOVPT-66,Warehouse,0,0,0,452.00
SM-PISMOVPT-67,Warehouse,0,0,0,452.00
SM-SAOSUNLUX-5000,La Brea,0,0,0,1064.00
SM-SAOSUNLUX-5000,Warehouse,0,0,0,1064.00
SM-SAOSUNLUX-6600,Warehouse,0,0,0,1344.00
SM-SPIRITET46XL,Warehouse,0,0,0,616.02
SM-SPIRITFM66,Koreatown,0,0,0,579.11
SM-SPIRITFM66,Warehouse,0,0,0,579.11
SM-YVESFM-5000,Warehouse,0,0,0,334.00
SM-YVESFM-6600,Warehouse,0,0,0,440.00
SM-YVESPL-5000,Warehouse,0,0,0,334.00
SM-YVESPL-6600,Warehouse,0,0,0,440.00
SMROYPALPT46,Warehouse,0,0,0,164.00
SYDNEYLEAHK,Warehouse,0,0,0,880.00
C&W-BP,Koreatown,0,0,0,0.00
C&W-BP,Warehouse,0,0,0,0.00
C&W-FP,Koreatown,1,1,0,0.00
C&W-FP,Warehouse,0,0,0,0.00
CW-2100XF-6600,Warehouse,0,0,0,1105.00
CW-2101FM-3300,Warehouse,0,0,0,662.00
CW-2101FM-33XL,Warehouse,0,0,0,718.00
CW-2101FM-4600,Warehouse,0,0,0,884.00
CW-2101FM-5000,Koreatown,1,1,0,994.00
CW-2101FM-5000,West LA,1,1,0,994.00
CW-2101FM-5000,La Brea,1,1,0,994.00
CW-2101FM-5000,Studio City,1,1,0,994.00
CW-2101FM-5000,Warehouse,0,0,0,994.00
CW-2101FM-6600,Warehouse,0,0,0,1243.00
CW-2101FM-6700,Warehouse,0,0,0,1243.00
CW-2102PL-5000,Warehouse,0,0,0,1104.00
CW-2102PL-6600,Warehouse,0,0,0,1380.00
CW-2103PL-33XL,Warehouse,0,0,0,938.00
CW-2103PL-5000,West LA,0,0,0,1324.00
CW-2103PL-5000,Warehouse,0,0,0,1324.00
CW-2103PL-6600,Warehouse,1,0,0,1655.00
CW-2104ET-3300,Warehouse,0,0,0,992.00
CW-2104ET-33XL,Warehouse,0,0,0,1048.00
CW-2104ET-4600,Warehouse,0,0,0,1564.00
CW-2104ET-5000,West LA,0,0,0,1489.00
CW-2104ET-5000,La Brea,0,0,0,1489.00
CW-2104ET-5000,Warehouse,3,2,0,1489.00
CW-2104ET-6600,West LA,1,1,0,1765.00
CW-2104ET-6600,Warehouse,0,0,0,1765.00
CW-2104ET-6700,Warehouse,0,0,0,1765.00
CW-2105ET-5000,West LA,0,0,0,1984.00
CW-2105ET-5000,Warehouse,0,0,0,1984.00
CW-2105ET-6600,Warehouse,0,0,0,2480.00
CW-2105ET-6700,Warehouse,0,0,0,2480.00
CW-2105LTDET-6600,Warehouse,0,0,0,2480.00
CW-2106ET-3684,Warehouse,0,0,0,1708.00
CW-2106ET-5000,Warehouse,0,0,0,2479.00
CW-2106ET-6600,West LA,0,0,0,2865.00
CW-2106ET-6600,La Brea,1,1,0,2865.00
CW-2106ET-6600,Studio City,1,1,0,2865.00
CW-2106ET-6600,Warehouse,0,0,0,2865.00
CW-2106ET-6700,Warehouse,0,0,0,2865.00
CW-2107ET-6600,Warehouse,0,0,0,3085.00
CW-2107ET-6700,Warehouse,0,0,0,3085.00
CW-2201FM-3684,Warehouse,0,0,0,718.00
CWB-FND01-04-3300,Warehouse,0,0,0,165.00
CWB-FND01-04-33XL,La Brea,0,0,0,185.00
CWB-FND01-04-33XL,Warehouse,2,0,0,185.00
CWB-FND01-04-3684,Warehouse,2,0,0,185.00
CWB-FND01-04-4600,Warehouse,0,0,0,200.00
CWB-FND01-04-5000,La Brea,1,1,0,240.00
CWB-FND01-04-5000,Warehouse,0,0,0,240.00
CWB-FND01-09-3300,Warehouse,0,0,0,165.00
CWB-FND01-09-33XL,Studio City,2,2,0,185.00
CWB-FND01-09-33XL,Warehouse,2,0,0,185.00
CWB-FND01-09-3684,Warehouse,0,0,0,185.00
CWB-FND01-09-4600,Warehouse,0,0,0,200.00
CWB-FND01-09-5000,West LA,1,1,0,240.00
CWB-FND01-09-5000,La Brea,0,0,0,240.00
CWB-FND01-09-5000,Warehouse,3,1,0,240.00
CWB-SPRPLT-33XL,Warehouse,0,0,0,185.00
CWB-SPRPLT-4600,Warehouse,0,0,0,200.00
POPCWFP01-5000,West LA,1,0,0,0.00
POPCWFP01-5000,La Brea,2,0,0,0.00
POPCWFP01-5000,Studio City,2,1,0,0.00
POPCWFP01-5000,Warehouse,0,0,0,0.00
SAM-18013-FM-Q,Koreatown,0,0,0,836.00
SAM-18015-LF-EK,Koreatown,0,0,0,984.90
SAM-18015-LF-EK,Warehouse,0,0,0,984.90
SAM-18016-VP-Q,Koreatown,0,0,0,904.05
SAM-18016-VP-Q,West LA,0,0,0,904.05
SAM-18016-VP-Q,La Brea,0,0,0,904.05
SAM-18016-VP-Q,Studio City,0,0,0,904.05
SAM-18016-VP-Q,Warehouse,0,0,0,904.05
SAM-18017-ET-33XL,Warehouse,0,0,0,973.00
SAM-18017-ET-Q,Koreatown,0,0,0,1106.70
SAM-18017-ET-Q,Warehouse,0,0,0,1106.70
SAM-18018-ET-EK,Koreatown,0,0,0,1754.55
SAM-18018-ET-EK,West LA,0,0,0,1754.55
SAM-18018-ET-EK,La Brea,0,0,0,1754.55
SAM-18018-ET-EK,Studio City,0,0,0,1754.55
SAM-18018-ET-EK,Warehouse,0,0,0,1754.55
BIBCHEERFF,Warehouse,0,0,0,483.00
BIBCHEERFK,Warehouse,0,0,0,792.00
BIBCHEERFQ,Warehouse,0,0,0,523.00
BIBCHEERMDF,Koreatown,0,0,0,483.00
BIBCHEERMDF,Warehouse,0,0,0,483.00
BIBCHEERMK,Warehouse,0,0,0,792.00
BIBCHEERMQ,Warehouse,0,0,0,523.00
BIBCHEERMT,Warehouse,0,0,0,378.00
BIBCHEERPCK,Warehouse,0,0,0,667.00
BIBCHEERPF,West LA,0,0,0,483.00
BIBCHEERPF,Warehouse,0,0,0,483.00
BIBCHEERPFXL,Warehouse,0,0,0,523.00
BIBCHEERPK,Warehouse,0,0,0,792.00
BIBCHEERPQ,Studio City,0,0,0,523.00
BIBCHEERPQ,Warehouse,0,0,0,523.00
BIBCHEERPT,Warehouse,0,0,0,378.00
BIBCHEERPTXL,Warehouse,0,0,0,413.00
D-BP-Q,Warehouse,0,0,0,0.00
DIAMONDBLK2CK,Warehouse,0,0,0,68.00
DIAMONDBLK2F,Warehouse,0,0,0,76.00
DIAMONDBLK2Q,Koreatown,0,0,0,88.00
DIAMONDBLK2Q,La Brea,0,0,0,88.00
DIAMONDBLK2Q,Warehouse,0,0,0,88.00
DIAMONDBLK2T,Warehouse,0,0,0,64.00
DIAMONDBLK2TXL,Warehouse,0,0,0,70.00
DIAMONDBLK4CK,Warehouse,0,0,0,68.00
DIAMONDBLK4F,Koreatown,0,0,0,76.00
DIAMONDBLK4F,La Brea,0,0,0,76.00
DIAMONDBLK4F,Studio City,1,1,0,76.00
DIAMONDBLK4F,Warehouse,1,0,0,76.00
DIAMONDBLK4FXL,Warehouse,0,0,0,98.00
DIAMONDBLK4Q,Koreatown,1,1,0,88.00
DIAMONDBLK4Q,West LA,1,1,0,88.00
DIAMONDBLK4Q,La Brea,0,0,0,88.00
DIAMONDBLK4Q,Warehouse,0,0,0,88.00
DIAMONDBLK4T,Warehouse,0,0,0,64.00
DIAMONDBLK4TXL,Warehouse,6,4,0,70.00
DIAMONDBLKCK,Koreatown,0,0,0,68.00
DIAMONDBLKCK,West LA,0,0,0,68.00
DIAMONDBLKCK,Warehouse,2,2,0,68.00
DIAMONDBLKF,Warehouse,2,0,0,70.00
DIAMONDBLKFXL,Warehouse,0,0,0,98.00
DIAMONDBLKQ,Koreatown,0,0,0,88.00
DIAMONDBLKQ,West LA,1,1,0,88.00
DIAMONDBLKQ,La Brea,0,0,0,88.00
DIAMONDBLKQ,Studio City,1,1,0,88.00
DIAMONDBLKQ,Warehouse,5,3,0,88.00
DIAMONDBLKT,Studio City,0,0,0,64.00
DIAMONDBLKT,Warehouse,2,2,0,64.00
DIAMONDBLKTXL,Koreatown,0,0,0,70.00
DIAMONDBLKTXL,La Brea,0,0,0,70.00
DIAMONDBLKTXL,Warehouse,0,0,0,70.00
DMA10M-1040,Warehouse,0,0,0,412.00
DMA10M-1110,West LA,1,1,0,313.00
DMA10M-1110,La Brea,0,0,0,313.00
DMA10M-1110,Studio City,1,1,0,313.00
DMA10M-1110,Warehouse,1,1,0,313.00
DMA10M-1120,Koreatown,0,0,0,349.00
DMA10M-1120,Warehouse,0,0,0,349.00
DMA10M-1130,Warehouse,0,0,0,391.00
DMA10M-1150,Warehouse,0,0,0,411.00
DMAL8M-1040,Warehouse,0,0,0,320.00
DMAL8M-1110,West LA,0,0,0,255.00
DMAL8M-1110,La Brea,0,0,0,255.00
DMAL8M-1110,Studio City,0,0,0,255.00
DMAL8M-1110,Warehouse,1,0,0,255.00
DMAL8M-1120,Warehouse,0,0,0,294.00
DMAL8M-1130,Koreatown,0,0,0,320.00
DMAL8M-1130,West LA,0,0,0,320.00
DMAL8M-1130,La Brea,0,0,0,320.00
DMAL8M-1130,Warehouse,1,1,0,320.00
